Pais,Inventario Hom,Clave Inv Parcela,Tipo Bosque,Zona de Vida,Suelo IPCC,Area Protegida,Categoría Area Protegida,Suelo FAO,Zona Climática,POSICIÓN Topográfica,División Administrativa,DAP (cm),ALTURA (m),Densidad (arb/ha),Vol (m3/ha),CO2 (ton/ha)
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-106-ML-2,Matorrales,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Calcisols,"Tropical, húmeda",Media,San Cristóbal,14.134374999999999,7.680188565430892,320.0,21.019762195113888,30.25487132118079
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-107-2,Latifoliados,Bosque Húmedo Montano Bajo,Suelo arcilloso de alta actividad,José del Carmen Ramírez,Parque Nacional,Cambisols,"Tropical, húmeda",Superior,Padre Las Casas,19.448571428571434,10.512874401468343,350.0,77.49507977278682,141.52876206380827
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-1-1,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Baja,Baní,18.375,7.25,80.0,13.498186630367991,21.68468502917458
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-11-1,Coníferas,Bosque Muy Húmedo Montano Bajo,Suelo arcilloso de alta actividad,Valle Nuevo,Parque Nacional,Cambisols,"Tropical, húmeda",Media,Constanza,20.16086956521739,12.588817065465655,230.0,53.62364403654151,83.12646445953891
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-12-1,Latifoliados,Bosque Muy Húmedo Montano Bajo,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Superior,El Cercado,13.160465116279072,7.507954848494294,430.0,26.373342064047126,44.127868094193936
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-13-1,Seco,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Superior,San Juan de la Maguana_x000D_ ,12.0,5.583333333333333,60.0,2.167292487427399,3.6859326255896763
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-14-1,Seco,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Superior,Juan Santiago,16.91627906976744,7.946949401363681,430.0,106.58168470386533,164.43281434033872
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-15-1,Coníferas,Bosque Muy Húmedo Montano Bajo,Suelo arcilloso de alta actividad,Valle Nuevo,Parque Nacional,Cambisols,"Tropical, húmeda",Baja,Constanza,17.91071428571429,10.375696185077521,280.0,73.21538024574919,92.16681614985426
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-16-1,Seco,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Luvisols,"Tropical, húmeda",Plano,Las Matas de Farfan,16.65,8.719263907827136,370.0,47.99939552047821,78.21386910528228
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-17-1,Coníferas,Bosque Húmedo Montano Bajo,Suelo arcilloso de alta actividad,José del Carmen Ramírez,Parque Nacional,Luvisols,"Tropical, húmeda",Media,San Juan de la Maguana_x000D_ ,19.665625000000002,10.659222863182972,320.0,80.83906004054177,107.92025102923564
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-18-1,Seco,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Luvisols,"Tropical, húmeda",Media,San Juan de la Maguana_x000D_ ,14.712765957446813,7.537436805950112,470.0,37.74492403919142,61.8379420007777
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-19-1,Coníferas,Bosque Muy Húmedo Montano,Suelo arcilloso de alta actividad,José del Carmen Ramírez,Parque Nacional,Cambisols,"Tropical, húmeda",Superior,Bohechio_x000D_ ,25.2,15.876486818927484,240.0,117.82984606742377,145.2725854348336
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-20-1,Seco,Monte Espinoso Subtropical,Suelo arcilloso de alta actividad,,,Luvisols,"Tropical, húmeda",Media,Banica,13.533333333333333,7.8999999999999995,60.0,3.772205332343036,6.3313998388549475
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-2-1,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,Baní,17.328947368421055,8.859999819864456,380.0,62.372151913911594,100.46195558338357
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-21-1,Coníferas,Bosque Muy Húmedo Montano Bajo,Suelo arcilloso de alta actividad,José del Carmen Ramírez,Parque Nacional,Cambisols,"Tropical, húmeda",Plano,San Juan de la Maguana_x000D_ ,17.40972222222222,12.299552153067554,720.0,133.83013740591764,196.13562663120373
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-22-1,Latifoliados,Bosque Muy Húmedo Montano Bajo,Suelo arcilloso de alta actividad,Nalga de Maco,Parque Nacional,Cambisols,"Tropical, húmeda",Medio,Pedro Santana,20.46538461538462,8.672098583717059,260.0,50.58457750563329,81.63305902679599
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-23-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, seca",Media,Pueblo Viejo,12.0875,7.383064656722705,320.0,13.862447109757591,26.693179837701614
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-24-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, seca",Plano,Pueblo Viejo,14.128571428571428,8.283224948217837,140.0,14.118597136314415,16.95341350974976
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-25-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, seca",Plano,Pueblo Viejo,18.416666666666664,6.508333333333334,60.0,5.223158342433738,5.340486232587241
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-26-2,Mangle,Monte Espinoso Subtropical,Suelo arcilloso de alta actividad,Manglares de Puerto Viejo,Refugio de Vida Silvestre,Luvisols,"Tropical, seca",Plana,Pueblo Viejo,18.330120481927715,11.911442971974537,830.0,156.01064656852571,245.92134462115462
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-27-2,Mangle,Monte Espinoso Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, seca",Plano,Baní,11.049999999999999,4.7013331957475994,40.0,0.9291724361935941,2.2845536959116464
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-28-2,Seco,Monte Espinoso Subtropical,Suelo arcilloso de alta actividad,Las Dunas de las Calderas,Monumento Natural,Cambisols,"Tropical, seca",Media,Baní,17.648148148148152,7.671915885455706,270.0,27.106719248582284,66.64336768938092
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-29-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Calcisols,"Tropical, húmeda",Media,Nizao,18.12391304347826,9.52832293024719,460.0,80.99671250126147,116.9530280867279
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-30-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Calcisols,"Tropical, húmeda",Baja,Sabana Grande de Palenque,22.89510638297872,9.788236026706114,470.0,128.7553971890819,110.80773621573431
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-3-1,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,Hatillo,Reserva Forestal,Luvisols,"Tropical, seca",Superior,Azua de Compostela,14.766666666666666,11.200000000000001,30.0,3.069532372098077,5.092713035211792
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-31-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Calcisols,"Tropical, húmeda",Media,San Gregorio de Yaguate,15.983333333333333,9.224156756356473,240.0,29.482758367942587,55.37360064061345
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-32-2,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Calcisols,"Tropical, húmeda",Superior,San Cristóbal,19.5,10.317639335450949,70.0,14.726901334263662,17.43138505885451
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-34-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,San Gregorio de Yaguate,16.19411764705882,8.951313811533803,510.0,69.00359705007313,113.2542693247821
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-35-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,San Gregorio de Yaguate,18.5192,9.752125659479619,500.0,77.82854308057618,135.54631035836985
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-36-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Superior,Baní,16.40909090909091,9.309668016982084,110.0,13.430178052492623,17.165662705452714
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-37-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,Baní,13.633333333333331,7.37815033243322,150.0,9.39579935792708,9.73434591427592
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-38-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Plano,Baní,10.7,4.21,10.0,0.1892820962061219,0.37715170037126045
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-39-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Baja,Baní,12.25263157894737,7.708180076052393,190.0,9.062560227658562,19.203752066265228
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-40-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,Baní,16.1125,8.069714069635104,320.0,33.875927107983316,42.34781217908192
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-4-1,Seco,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,San José de Ocoa,12.454285714285716,5.1000000000000005,70.0,2.430753830100175,4.148044008558418
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-41-2,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,Baní,17.141860465116277,8.95478193444642,430.0,62.25451052101557,75.02498214443756
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-42-2,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Calcisols,"Tropical, húmeda",Plana,Nigua,12.640000000000002,7.075,100.0,4.628755071557149,6.121301145779056
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-43-2,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,Baní,18.460869565217394,8.8516932278082,230.0,51.300679804474385,65.88100470836707
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-44-ML-2,Matorrales,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Calcisols,"Tropical, húmeda",Baja,San Cristóbal,13.557692307692308,7.417490485290274,260.0,15.147672690303631,26.376652033277352
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-45-2,Latifoliados,Bosque Húmedo Montano Bajo,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,Baní,16.233333333333334,8.82217164321455,150.0,15.998158188108876,26.704990984554186
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-46-ML-2,Matorrales,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Calcisols,"Tropical, húmeda",Media,San Cristóbal,0.0,0.0,0.0,0.0,0.0
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-47-2,Latifoliados,Bosque Muy Húmedo Montano Bajo,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Superior,San José de Ocoa,15.569387755102035,9.55084942171137,490.0,55.57621995269441,75.27348421268465
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-48-2,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Baja,San José de Ocoa,17.182,8.686057377495331,500.0,65.1846073361435,103.00860920849377
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-49-2,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,San José de Ocoa,18.745454545454546,8.3618475983488,220.0,31.613916984580715,52.268933184366716
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-50-2,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,San José de Ocoa,15.262500000000001,8.60010396436661,160.0,13.296205653586641,23.725534386213425
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-5-1,Seco,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,San José de Ocoa,13.855263157894736,7.412916997861266,380.0,26.004663831329637,43.323571032034785
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-51-2,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Superior,San José de Ocoa,15.366197183098592,8.32683065603834,710.0,61.63247949959277,109.84069858730479
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-52-2,Seco,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,Hatillo,Reserva Forestal,Cambisols,"Tropical, húmeda",Media,Estebania,14.818867924528297,7.94394894185634,530.0,43.27333873085234,77.68326132256146
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-53-ML-2,Matorrales,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Calcisols,"Tropical, húmeda",Baja,San Cristóbal,14.812499999999998,7.7680010303101605,160.0,15.440876297911531,27.435392496727175
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-55-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,Hatillo,Reserva Forestal,Luvisols,"Tropical, húmeda",Superior,Azua de Compostela,15.341935483870968,7.615165036979453,310.0,28.169384248076405,36.25735320667952
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-56-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,Hatillo,Reserva Forestal,Luvisols,"Tropical, seca",Baja,Azua de Compostela,18.769491525423728,9.71520920914155,590.0,96.42501958095605,127.11507111509313
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-57-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,Cabeza de Toro,Reserva Forestal,Cambisols,"Tropical, húmeda",Media,Las Yayas de Viajama,13.846153846153847,6.497277049122233,130.0,7.512495661418922,11.00754263047334
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-58-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,Cabeza de Toro,Reserva Forestal,Cambisols,"Tropical, húmeda",Media,San Juan de la Maguana_x000D_ ,12.007142857142858,7.828257969629759,140.0,6.3418869063752705,13.092877658545255
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-59-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,Cabeza de Toro,Reserva Forestal,Cambisols,"Tropical, seca",Media,San Juan de la Maguana_x000D_ ,13.86557377049181,8.617985907305314,610.0,45.192735610125894,78.336153985403
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-60-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,Cabeza de Toro,Reserva Forestal,Cambisols,"Tropical, seca",Plano,Las Yayas de Viajama,14.503278688524587,7.3496213069401675,610.0,44.41837949836308,67.69867105287196
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-6-1,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",Media,Los Cacaos,20.95,9.675529524081545,380.0,108.50851978980482,171.36316494818786
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-61-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,Villarpando,Reserva Forestal,Cambisols,"Tropical, seca",Baja,Las Yayas de Viajama,13.287499999999998,7.295930899828245,160.0,8.923497060148133,16.257791445958787
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-62-2,Latifoliados,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,Villarpando,Reserva Forestal,Cambisols,"Tropical, seca",Superior,Las Yayas de Viajama,12.714285714285712,8.261483102866803,140.0,8.01585217733515,9.980894441201091
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-63-2,Seco,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Luvisols,"Tropical, seca",Baja,Padre Las Casas,15.764556962025317,7.953261201460088,790.0,66.36157255392415,119.47466692072008
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-65-2,Coníferas,Bosque Muy Húmedo Montano Bajo,Suelo arcilloso de alta actividad,José del Carmen Ramírez,Parque Nacional,Cambisols,"Tropical, húmeda",Superior,Bohechio_x000D_ ,20.521052631578947,10.988850940639482,190.0,48.39145596774582,77.83155215477183
República Dominicana,Inventario Nacional Forestal Rep. Dominicana - 2018,INMF RDIV-66-2,Coníferas,Bosque Húmedo Montano Bajo,Suelo arcilloso de alta actividad,Valle Nuevo,Parque Nacional,Cambisols,"Tropical, húmeda",Superior,Sabana Larga,23.52916666666667,12.564999321018602,240.0,104.82501778233022,133.1611625304779
